Item number,Title,Variation details,Custom label (SKU),Available quantity,Format,Currency,Start price,Auction Buy It Now price,Reserve price,Current price,Sold quantity,Watchers,Bids,Start date,End date,eBay category 1 name,eBay category 1 number,eBay category 2 name,eBay category 2 number,Condition,CD:Professional Grader - (ID: 27501),CD:Grade - (ID: 27502),CDA:Certification Number - (ID: 27503),CD:Card Condition - (ID: 40001),eBay Product ID(ePID),Listing site,P:UPC,P:EAN,P:ISBN
"306731786348","Laptop Dell Latitude 5520 i5 - 1135G7 16GB 256GB SSD  15,6 FHD  Win 11 Pro",,3864_20260126082111,"1","FIXED_PRICE","USD",450.0,,,450.0,"0","","","Jan-26-26 02:13:08 PST","Aug-26-26 02:13:08 PDT","PC Laptops & Netbooks","177","","","Used","","","","","","US","","",""
"307123911846",Lenovo ThinkPad T14 Gen 1 Ryzen 5 PRO 4650U 16 GB 256 GB SSD 14 Zoll Win11 Pro,,3888_20250724125241,"1","FIXED_PRICE","EUR",247.0,,,247.0,"0","1","0","Aug-13-26 00:00:15 PDT","Sep-13-26 00:00:15 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
