Item number,Title,Variation details,Custom label (SKU),Available quantity,Format,Currency,Start price,Auction Buy It Now price,Reserve price,Current price,Sold quantity,Watchers,Bids,Start date,End date,eBay category 1 name,eBay category 1 number,eBay category 2 name,eBay category 2 number,Condition,CD:Professional Grader - (ID: 27501),CD:Grade - (ID: 27502),CDA:Certification Number - (ID: 27503),CD:Card Condition - (ID: 40001),eBay Product ID(ePID),Listing site,P:UPC,P:EAN,P:ISBN
"307145262052","Lenovo ThinkPad T15 Gen 1 i5-10210U 16 GB 256 GB SSD 15,6 Zoll Win11 Pro",,17496877602,"10","FIXED_PRICE","EUR",380.0,,,380.0,"0","","","Aug-25-26 03:26:57 PDT","Sep-25-26 03:26:57 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262053",Lenovo ThinkPad T480 fhd i5-8350U 32 GB 1000 GB SSD 14 Zoll Win11 Pro,,18660639414,"10","FIXED_PRICE","EUR",474.0,,,474.0,"0","","","Aug-25-26 03:26:57 PDT","Sep-25-26 03:26:57 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262054","Lenovo ThinkPad T15 Gen1 i5-10210U 16 GB 256 GB SSD 15,6 Zoll Win11 Pro",,17622086782,"10","FIXED_PRICE","EUR",346.0,,,346.0,"0","","","Aug-25-26 03:26:58 PDT","Sep-25-26 03:26:58 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262057",HP EliteBook 840 G8 i5-1145G7 16 GB 256 GB SSD 14 Zoll Win11 Pro,,17629721417,"10","FIXED_PRICE","EUR",327.0,,,327.0,"0","","","Aug-25-26 03:26:58 PDT","Sep-25-26 03:26:58 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262058",HP EliteBook 840 G3 i5-6300U 8 GB 240/256 GB SSD 14 Zoll Win11 Pro,,5669_20260413101921,"10","FIXED_PRICE","EUR",194.0,,,194.0,"0","","","Aug-25-26 03:26:58 PDT","Sep-25-26 03:26:58 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262059",HP ZBook 14u G5 i5-7200U 32 GB 256 GB SSD 14 Zoll Win10 Pro,,15615686905,"10","FIXED_PRICE","EUR",418.0,,,418.0,"0","","","Aug-25-26 03:26:58 PDT","Sep-25-26 03:26:58 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262060",HP ProBook 440 G6 i5-8265U 32 GB 480 GB SSD 14 Zoll Win11 Pro,,3939_20260415081208,"10","FIXED_PRICE","EUR",346.0,,,346.0,"0","","","Aug-25-26 03:26:58 PDT","Sep-25-26 03:26:58 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262062",HP ZBook 14u G5 i5-7200U 16 GB 960 GB SSD 14 Zoll Win10 Pro,,15615818025,"10","FIXED_PRICE","EUR",431.0,,,431.0,"0","","","Aug-25-26 03:26:58 PDT","Sep-25-26 03:26:58 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262063",HP ZBook 14u G5 i5-7200U 16 GB 256 GB SSD 14 Zoll Win10 Pro,,15615738508,"10","FIXED_PRICE","EUR",339.0,,,339.0,"0","","","Aug-25-26 03:26:58 PDT","Sep-25-26 03:26:58 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262064",HP ZBook 14u G5 i5-7200U 32 GB 480 GB SSD 14 Zoll Win10 Pro,,15615831762,"10","FIXED_PRICE","EUR",457.0,,,457.0,"0","","","Aug-25-26 03:26:58 PDT","Sep-25-26 03:26:58 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262065",Lenovo ThinkPad T490 i5-8265U 32 GB 960 GB SSD 14 Zoll Win10 Pro,,16115738995,"10","FIXED_PRICE","EUR",413.0,,,413.0,"0","","","Aug-25-26 03:26:58 PDT","Sep-25-26 03:26:58 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262066",HP ProBook 440 G6 i5-8265U 16 GB 256 GB SSD 14 Zoll Win11 Pro,,17757645965,"10","FIXED_PRICE","EUR",246.0,,,246.0,"0","","","Aug-25-26 03:26:58 PDT","Sep-25-26 03:26:58 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262067",HP ProBook 440 G6 i5-8265U 16 GB 480 GB SSD 14 Zoll Win11 Pro,,17757753341,"10","FIXED_PRICE","EUR",273.0,,,273.0,"0","","","Aug-25-26 03:26:58 PDT","Sep-25-26 03:26:58 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262071",HP ProBook 440 G6 i5-8265U 16 GB 960 GB SSD 14 Zoll Win11 Pro,,17757766185,"10","FIXED_PRICE","EUR",304.0,,,304.0,"0","","","Aug-25-26 03:26:58 PDT","Sep-25-26 03:26:58 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262074",HP ProBook 440 G6 i5-8265U 8 GB 256 GB SSD 14 Zoll Win11 Pro,,17757801582,"10","FIXED_PRICE","EUR",218.0,,,218.0,"0","","","Aug-25-26 03:26:58 PDT","Sep-25-26 03:26:58 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262077",HP ProBook 440 G6 i5-8265U 32 GB 960 GB SSD+HDD 14 Zoll Win11 Pro,,17757777002,"10","FIXED_PRICE","EUR",355.0,,,355.0,"0","","","Aug-25-26 03:26:58 PDT","Sep-25-26 03:26:58 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262079",HP ProBook 440 G6 i5-8265U 16 GB 960 GB SSD 14 Zoll Win11 Pro,,17757818480,"10","FIXED_PRICE","EUR",269.0,,,269.0,"0","","","Aug-25-26 03:26:58 PDT","Sep-25-26 03:26:58 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262080",Dell Latitude 7490 i7-8650U 16 GB 960 GB SSD 14 Zoll Win10 Pro,,18043936483,"10","FIXED_PRICE","EUR",281.0,,,281.0,"0","","","Aug-25-26 03:26:58 PDT","Sep-25-26 03:26:58 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262081",Lenovo ThinkPad T14 Gen1 Ryzen 5 PRO 4650U 16 GB 256 GB SSD 14 Zoll Win11 Pro,,18407489881,"10","FIXED_PRICE","EUR",247.0,,,247.0,"0","","","Aug-25-26 03:26:58 PDT","Sep-25-26 03:26:58 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262087","HP EliteBook 850 G3 i5-6200U 8 GB 120 GB SSD 15,6 Zoll Win11 Pro",,18415577540,"10","FIXED_PRICE","EUR",173.0,,,173.0,"0","","","Aug-25-26 03:26:58 PDT","Sep-25-26 03:26:58 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262089","HP EliteBook 850 G3 i5-6200U 16 GB 240 GB SSD 15,6 Zoll Win11 Pro",,18415623171,"10","FIXED_PRICE","EUR",229.0,,,229.0,"0","","","Aug-25-26 03:26:58 PDT","Sep-25-26 03:26:58 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262091","HP EliteBook 850 G3 i5-6200U 16 GB 960 GB SSD 15,6 Zoll Win11 Pro",,18415745961,"10","FIXED_PRICE","EUR",346.0,,,346.0,"0","","","Aug-25-26 03:26:58 PDT","Sep-25-26 03:26:58 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262093","HP EliteBook 850 G3 i5-6200U 16 GB 480 GB SSD 15,6 Zoll Win11 Pro",,18415634882,"10","FIXED_PRICE","EUR",264.0,,,264.0,"0","","","Aug-25-26 03:26:58 PDT","Sep-25-26 03:26:58 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262098","HP EliteBook 850 G3 i5-6200U 32 GB 480 GB SSD 15,6 Zoll Win11 Pro",,18415781354,"10","FIXED_PRICE","EUR",346.0,,,346.0,"0","","","Aug-25-26 03:26:58 PDT","Sep-25-26 03:26:58 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262099","HP EliteBook 850 G3 i5-6200U 32 GB 960 GB SSD 15,6 Zoll Win11 Pro",,18415778124,"10","FIXED_PRICE","EUR",427.0,,,427.0,"0","","","Aug-25-26 03:26:58 PDT","Sep-25-26 03:26:58 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262102","Dell Latitude 5580 i5-7300U 16 GB 960 GB SSD 15,6 Zoll Win11 Pro",,18444694210,"10","FIXED_PRICE","EUR",364.0,,,364.0,"0","","","Aug-25-26 03:26:58 PDT","Sep-25-26 03:26:58 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262103","Dell Latitude 5580 i5-7300U 16 GB 480 GB SSD 15,6 Zoll Win11 Pro",,18444691869,"10","FIXED_PRICE","EUR",282.0,,,282.0,"0","","","Aug-25-26 03:26:58 PDT","Sep-25-26 03:26:58 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262104","Dell Latitude 5580 i5-7300U 32 GB 480 GB SSD 15,6 Zoll Win11 Pro",,18444717652,"10","FIXED_PRICE","EUR",364.0,,,364.0,"0","","","Aug-25-26 03:26:58 PDT","Sep-25-26 03:26:58 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262105","Dell Latitude 5580 i5-7300U 32 GB 256 GB SSD 15,6 Zoll Win11 Pro",,18444703850,"10","FIXED_PRICE","EUR",329.0,,,329.0,"0","","","Aug-25-26 03:26:58 PDT","Sep-25-26 03:26:58 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262106","Dell Latitude 5580 i5-7300U 32 GB 960 GB SSD 15,6 Zoll Win11 Pro",,18444719991,"10","FIXED_PRICE","EUR",445.0,,,445.0,"0","","","Aug-25-26 03:26:58 PDT","Sep-25-26 03:26:58 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262108","Dell Latitude 5580 i5-7300U 8 GB 256 GB SSD 15,6 Zoll Win10 Pro",,18444724239,"10","FIXED_PRICE","EUR",227.0,,,227.0,"0","","","Aug-25-26 03:26:58 PDT","Sep-25-26 03:26:58 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262109","Dell Latitude 5580 i5-7300U 16 GB 256 GB SSD 15,6 Zoll Win10 Pro",,18444817182,"10","FIXED_PRICE","EUR",273.0,,,273.0,"0","","","Aug-25-26 03:26:58 PDT","Sep-25-26 03:26:58 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262110","Dell Latitude 5580 i5-7300U 16 GB 480 GB SSD 15,6 Zoll Win10 Pro",,18444821562,"10","FIXED_PRICE","EUR",308.0,,,308.0,"0","","","Aug-25-26 03:26:58 PDT","Sep-25-26 03:26:58 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262113","Dell Latitude 5580 i5-7300U 16 GB 960 GB SSD 15,6 Zoll Win10 Pro",,18444822872,"10","FIXED_PRICE","EUR",389.0,,,389.0,"0","","","Aug-25-26 03:26:58 PDT","Sep-25-26 03:26:58 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262115","Dell Latitude 5580 i5-7300U 32 GB 256 GB SSD 15,6 Zoll Win11 Pro",,18444825737,"10","FIXED_PRICE","EUR",355.0,,,355.0,"0","","","Aug-25-26 03:26:58 PDT","Sep-25-26 03:26:58 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262117","Dell Latitude 5580 i5-7300U 32 GB 480 GB SSD 15,6 Zoll Win11 Pro",,18444836298,"10","FIXED_PRICE","EUR",389.0,,,389.0,"0","","","Aug-25-26 03:26:59 PDT","Sep-25-26 03:26:59 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262118",HP EliteBook 840 G3 i5-6300U 8 GB 240 GB SSD 14 Zoll Win11 Pro,,18496641500,"10","FIXED_PRICE","EUR",154.0,,,154.0,"0","","","Aug-25-26 03:26:59 PDT","Sep-25-26 03:26:59 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262120","Dell Latitude 5580 i5-7300U 32 GB 960 GB SSD 15,6 Zoll Win11 Pro",,18444839065,"10","FIXED_PRICE","EUR",471.0,,,471.0,"0","","","Aug-25-26 03:26:59 PDT","Sep-25-26 03:26:59 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262121",HP EliteBook 840 G3 i5-6300U 16 GB 960 GB SSD 14 Zoll Win11 Pro,,18496695385,"10","FIXED_PRICE","EUR",317.0,,,317.0,"0","","","Aug-25-26 03:26:59 PDT","Sep-25-26 03:26:59 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262123",HP EliteBook 840 G3 i5-6300U 16 GB 480 GB SSD 14 Zoll Win11 Pro,,18496686238,"10","FIXED_PRICE","EUR",235.0,,,235.0,"0","","","Aug-25-26 03:26:59 PDT","Sep-25-26 03:26:59 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262124",HP EliteBook 840 G3 i5-6300U 8 GB 128 GB SSD 14 Zoll Win11 Pro,,18496718015,"10","FIXED_PRICE","EUR",160.0,,,160.0,"0","","","Aug-25-26 03:26:59 PDT","Sep-25-26 03:26:59 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262126",HP EliteBook 840 G3 i5-6300U 8 GB 240 GB SSD 14 Zoll Win11 Pro,,18496721858,"10","FIXED_PRICE","EUR",171.0,,,171.0,"0","","","Aug-25-26 03:26:59 PDT","Sep-25-26 03:26:59 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262132",HP EliteBook 840 G3 i5-6300U 16 GB 240 GB SSD 14 Zoll Win11 Pro,,18496723396,"10","FIXED_PRICE","EUR",218.0,,,218.0,"0","","","Aug-25-26 03:26:59 PDT","Sep-25-26 03:26:59 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262134",HP EliteBook 840 G3 i5-6300U 16 GB 480 GB SSD 14 Zoll Win11 Pro,,18496725785,"10","FIXED_PRICE","EUR",253.0,,,253.0,"0","","","Aug-25-26 03:26:59 PDT","Sep-25-26 03:26:59 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262142",HP EliteBook 840 G3 i5-6300U 16 GB 960 GB SSD 14 Zoll Win11 Pro,,18496742868,"10","FIXED_PRICE","EUR",334.0,,,334.0,"0","","","Aug-25-26 03:26:59 PDT","Sep-25-26 03:26:59 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262144",HP EliteBook 840 G3 i5-6300U 8 GB 240 GB SSD 14 Zoll Win11 Pro,,18496746167,"10","FIXED_PRICE","EUR",194.0,,,194.0,"0","","","Aug-25-26 03:26:59 PDT","Sep-25-26 03:26:59 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262146",HP EliteBook 840 G3 i5-6300U 16 GB 480 GB SSD 14 Zoll Win11 Pro,,18496758847,"10","FIXED_PRICE","EUR",276.0,,,276.0,"0","","","Aug-25-26 03:26:59 PDT","Sep-25-26 03:26:59 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262148",HP EliteBook 840 G3 i5-6300U 16 GB 960 GB SSD 14 Zoll Win11 Pro,,18496760342,"10","FIXED_PRICE","EUR",357.0,,,357.0,"0","","","Aug-25-26 03:26:59 PDT","Sep-25-26 03:26:59 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262151",Dell Latitude 7490 i7-8650U 8 GB 128 GB SSD 14 Zoll Win10 Pro,,18680797158,"10","FIXED_PRICE","EUR",183.0,,,183.0,"0","","","Aug-25-26 03:26:59 PDT","Sep-25-26 03:26:59 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262154",Lenovo ThinkPad T15 GEN1 i5-10210U 16 GB 256 GB SSD 15 Zoll Win11 Pro,,18830618521,"10","FIXED_PRICE","EUR",380.0,,,380.0,"0","","","Aug-25-26 03:26:59 PDT","Sep-25-26 03:26:59 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
